Track ID,Class Name,x1,y1,x2,y2,Direction,Speed,Timestamp
298,motorcycle,1470.7,730.4,1620.6,890.9,South_In,0.0,2024-10-22_12-50-00
293,car,934.7,487.7,1010.0,583.8,Nord_Out,18.0,2024-10-22_12-50-00
292,motorcycle,1314.8,731.0,1405.9,907.7,South_In,32.6,2024-10-22_12-50-00
290,motorcycle,208.7,653.3,317.5,783.5,West_In,20.99,2024-10-22_12-50-02
288,car,1231.7,679.9,1461.6,909.1,South_In,21.9,2024-10-22_12-50-03
293,truck,1111.0,618.5,1364.6,911.3,South_In,25.46,2024-10-22_12-50-04
289,car,86.8,659.8,378.9,822.4,West_In,14.84,2024-10-22_12-50-04
301,truck,907.2,477.7,997.7,595.2,Nord_Out,27.67,2024-10-22_12-50-06
302,car,958.6,702.6,1184.1,918.5,South_Out,0.0,2024-11-09_15-30-24
307,truck,1460.5,515.2,1626.1,604.3,East_In,17.79,2024-11-09_15-30-25
306,motorcycle,776.9,529.4,798.1,590.4,Nord_In,29.02,2024-11-09_15-30-27
305,car,1044.2,511.7,1165.4,577.6,Nord_Out,11.38,2024-11-09_15-30-28
313,motorcycle,928.0,753.1,996.1,930.1,South_Out,0.0,2024-11-09_15-30-28
303,car,804.8,516.7,875.6,588.1,Nord_In,14.4,2024-11-09_15-30-30
303,car,804.3,514.8,874.7,588.4,Nord_Out,14.4,2024-11-09_15-30-30
303,car,802.5,514.2,874.6,585.6,Nord_In,14.4,2024-11-09_15-30-30
