Track ID,Class Name,x1,y1,x2,y2,Direction,Speed,Timestamp
200,motorcycle,633.8,797.5,758.2,973.6,South_In,20.99,2024-10-11_13-24-22
196,car,1377.2,653.0,1532.5,890.8,South_In,12.98,2024-10-11_13-24-23
210,motorcycle,161.2,847.5,270.6,1011.3,South_Out,0.0,2024-10-11_13-24-23
209,motorcycle,611.9,803.6,741.0,978.0,South_In,20.99,2024-10-11_13-24-24
210,motorcycle,82.0,814.5,189.5,965.8,West_In,21.63,2024-10-11_13-24-24
212,motorcycle,181.7,715.7,293.5,838.9,West_Out,0.0,2024-10-11_13-24-26
214,truck,175.3,607.5,410.9,758.5,West_Out,10.0,2024-10-11_13-24-28
202,motorcycle,1497.1,725.3,1557.9,884.6,South_In,15.27,2024-10-11_13-24-28
213,motorcycle,178.4,832.2,298.7,1013.0,South_Out,8.05,2024-10-11_13-24-29
212,motorcycle,623.1,801.9,746.9,973.1,South_In,20.99,2024-10-11_13-24-29
213,motorcycle,74.0,802.0,187.9,968.0,West_In,12.98,2024-10-11_13-24-30
211,motorcycle,1469.8,723.8,1530.6,888.6,South_In,20.36,2024-10-11_13-24-31
223,motorcycle,934.9,520.1,957.7,583.5,Nord_Out,0.0,2024-10-11_13-24-32
222,motorcycle,790.1,522.0,815.7,589.1,Nord_In,0.0,2024-10-11_13-24-32
231,motorcycle,1209.1,505.6,1243.3,570.2,Nord_Out,0.0,2024-10-11_13-24-33
218,motorcycle,1378.6,734.2,1456.5,901.9,South_In,0.0,2024-10-11_13-24-33
217,motorcycle,1544.0,717.6,1603.3,875.4,South_In,15.91,2024-10-11_13-24-33
238,motorcycle,892.0,519.5,914.9,586.1,Nord_Out,0.0,2024-10-11_13-24-33
221,motorcycle,1318.2,716.9,1400.1,904.6,South_In,21.9,2024-10-11_13-24-34
227,motorcycle,1064.3,531.9,1081.4,593.9,Nord_Out,0.0,2024-10-11_13-24-34
245,motorcycle,1469.4,527.2,1506.8,585.8,East_In,24.74,2024-10-11_13-24-35
225,motorcycle,1364.5,723.7,1441.9,895.8,South_In,21.9,2024-10-11_13-24-35
235,car,917.7,486.1,991.7,583.7,Nord_Out,10.8,2024-10-11_13-24-36
242,motorcycle,1212.8,500.9,1249.1,570.7,Nord_Out,15.27,2024-10-11_13-24-36
229,motorcycle,1361.3,722.3,1449.0,903.4,South_In,21.9,2024-10-11_13-24-36
247,motorcycle,1403.8,719.5,1493.1,888.4,South_In,25.46,2024-10-11_13-24-37
254,motorcycle,180.9,845.2,284.1,1014.1,South_Out,13.42,2024-10-11_13-24-37
219,car,1156.0,697.4,1379.9,916.3,South_In,14.4,2024-10-11_13-24-38
260,motorcycle,1396.6,730.9,1456.9,900.3,South_In,28.68,2024-10-11_13-24-38
254,motorcycle,76.3,810.1,178.8,962.7,West_In,16.77,2024-10-11_13-24-38
252,motorcycle,1159.2,512.4,1210.4,571.8,Nord_Out,8.05,2024-10-11_13-24-38
246,car,997.1,505.9,1067.4,579.2,Nord_Out,7.2,2024-10-11_13-24-39
274,motorcycle,1484.5,520.9,1542.4,590.0,East_In,0.0,2024-10-11_13-24-39
237,motorcycle,1462.1,731.6,1558.5,894.4,South_In,18.36,2024-10-11_13-24-39
226,motorcycle,258.5,640.4,316.6,713.3,West_In,29.69,2024-10-11_13-24-39
223,motorcycle,1180.4,728.8,1258.2,914.9,South_In,18.36,2024-10-11_13-24-40
240,motorcycle,1354.6,737.9,1444.9,903.3,South_In,21.9,2024-10-11_13-24-40
230,motorcycle,1437.8,739.7,1524.1,887.9,South_In,18.36,2024-10-11_13-24-40
263,car,897.6,514.0,967.7,584.6,Nord_Out,10.8,2024-10-11_13-24-41
258,motorcycle,1399.8,718.5,1487.7,890.2,South_In,18.36,2024-10-11_13-24-42
291,motorcycle,94.8,688.0,210.5,807.4,West_In,0.0,2024-10-11_13-24-43
292,motorcycle,1492.8,526.3,1545.0,592.9,East_In,17.79,2024-10-11_13-24-43
290,motorcycle,143.6,841.6,250.4,1017.9,South_Out,8.39,2024-10-11_13-24-43
252,motorcycle,1504.2,535.1,1538.6,593.1,East_In,19.39,2024-10-11_13-24-43
290,motorcycle,70.4,809.6,168.1,970.4,West_In,12.98,2024-10-11_13-24-44
293,car,948.1,514.5,1021.5,582.5,Nord_Out,11.38,2024-10-11_13-24-45
235,truck,1129.1,624.6,1383.1,915.5,South_In,14.84,2024-10-11_13-24-46
311,motorcycle,1045.2,517.7,1071.6,578.2,Nord_Out,0.0,2024-10-11_13-24-48
311,motorcycle,1046.5,514.1,1079.3,571.2,Nord_In,0.0,2024-10-11_13-24-48
311,motorcycle,1055.1,522.3,1084.6,585.5,Nord_Out,0.0,2024-10-11_13-24-49
246,car,1281.9,668.5,1511.3,900.2,South_In,26.21,2024-10-11_13-24-49
263,car,1081.7,696.8,1294.4,915.8,South_In,14.4,2024-10-11_13-24-49
302,car,907.0,497.1,996.1,584.7,Nord_Out,10.8,2024-10-11_13-24-49
306,motorcycle,1431.3,737.2,1520.9,890.2,South_In,14.84,2024-10-11_13-24-51
304,motorcycle,773.8,522.5,800.2,590.1,Nord_In,12.98,2024-10-11_13-24-53
293,car,1149.8,691.6,1366.2,911.6,South_In,18.0,2024-10-11_13-24-53
314,car,921.4,502.8,999.7,582.5,Nord_Out,10.8,2024-10-11_13-24-53
311,motorcycle,1406.3,763.4,1523.5,889.6,South_In,18.0,2024-10-11_13-24-57
326,motorcycle,1593.2,549.1,1653.5,635.1,East_Out,0.0,2024-10-11_13-24-57
332,car,1639.7,559.8,1715.7,660.0,East_Out,0.0,2024-10-11_13-24-58
330,motorcycle,1025.1,513.3,1073.9,576.8,Nord_In,0.0,2024-10-11_13-24-58
